,response_time,self_sentiment,replied_sentiment,user_id,language,mention_count,airline,tweet_length,user
39848,0.11968055555555555,[singaporeair],0.163757,,871644630378565633,0,871644630378565633,195,not_airline
39849,3.099498888888889,[americanair],-0.948991,,394434776,0,394434776,142,not_airline
39850,no_reply,[],Null,,924839185,0,924839185,140,not_airline
39851,0.18783583333333334,[],-0.896103,,18332190,0,18332190,180,not_airline
39852,0.33156305555555554,[],0.549984,,22536055,0,22536055,124,not_airline
39853,0.36610777777777775,[],-0.91441,,22536055,0,22536055,135,not_airline
39854,no_reply,[],Null,,444421310,0,444421310,140,not_airline
39855,no_reply,[lufthansa],Null,,11888382,0,11888382,151,not_airline
39856,no_reply,[lufthansa],Null,,571708022,0,571708022,81,not_airline
39857,no_reply,[],Null,,704206613972971520,0,704206613972971520,140,not_airline
39858,no_reply,[lufthansa],Null,,966247289000996865,0,966247289000996865,138,not_airline
39859,no_reply,[],Null,,1024338385404682246,0,1024338385404682246,140,not_airline
39860,1.8547358333333333,[],0.904326,,18332190,0,18332190,119,not_airline
39861,0.1979063888888889,[],-0.940348,,124476322,0,124476322,193,not_airline
39862,15.121230833333334,[americanair],-0.342104,,25579926,0,25579926,42,not_airline
39863,no_reply,[lufthansa],Null,,514058771,0,514058771,88,not_airline
39864,no_reply,[americanair],Null,,2909664859,0,2909664859,169,not_airline
39865,0.1177375,[americanair],0.977435,,880582184096194560,0,880582184096194560,79,not_airline
39866,no_reply,[americanair],Null,,1024338385404682246,0,1024338385404682246,140,not_airline
39867,no_reply,[],Null,,984103141439401985,0,984103141439401985,13,not_airline
39868,17.866076111111113,[americanair],0.202937,,24223997,0,24223997,78,not_airline
39869,no_reply,[americanair],Null,,331321964,0,331321964,199,not_airline
39870,no_reply,[],Null,,799814136,0,799814136,155,not_airline
39871,no_reply,[],Null,,151862493,0,151862493,42,not_airline
39872,0.10503083333333334,[british_airways],0.0236805,,952181114570854400,0,952181114570854400,180,not_airline
39873,no_reply,[easyjet],Null,,919914404,0,919914404,88,not_airline
39874,2.051508888888889,[americanair],-0.569817,,240894730,0,240894730,111,not_airline
39875,no_reply,[],Null,,1027198731345690625,0,1027198731345690625,114,not_airline
39876,no_reply,[],Null,,22536055,0,22536055,132,not_airline
39877,no_reply,[americanair],Null,,15613546,0,15613546,95,not_airline
39878,no_reply,[],Null,,331321964,0,331321964,267,not_airline
39879,0.4538961111111111,[americanair],-0.623374,,1348198466,0,1348198466,56,not_airline
39880,no_reply,[americanair],Null,,240894730,0,240894730,37,not_airline
39881,0.4066077777777778,[],0.00365467,,22536055,0,22536055,150,not_airline
39882,no_reply,[easyjet],Null,,86737221,0,86737221,99,not_airline
39883,no_reply,[americanair],Null,,216751104,0,216751104,131,not_airline
39884,0.42272666666666664,[ryanair],0.114793,,593597569,0,593597569,127,not_airline
39885,0.3042361111111111,[],0.983852,,22536055,0,22536055,78,not_airline
39886,0.8321786111111111,[],0.0120162,,18332190,0,18332190,287,not_airline
39887,no_reply,[ryanair],Null,,334840823,0,334840823,80,not_airline
39888,no_reply,[american airlines],Null,,499408982,0,499408982,248,not_airline
39889,0.09541666666666666,[],-0.757964,,124476322,0,124476322,108,not_airline
39890,no_reply,"[singaporeair, etihadairways, etihad]",Null,,66292775,0,66292775,140,not_airline
39891,no_reply,[],Null,,865244395813163008,0,865244395813163008,140,not_airline
39892,0.24317305555555555,[],-0.745771,,22536055,0,22536055,100,not_airline
39893,no_reply,[british_airways],Null,,134762797,0,134762797,243,not_airline
39894,no_reply,[americanair],Null,,416040375,0,416040375,82,not_airline
39895,no_reply,[],Null,,49750062,0,49750062,279,not_airline
39896,0.22844666666666666,[],-0.920323,,22536055,0,22536055,114,not_airline
39897,0.30261777777777776,[],-0.924686,,18332190,0,18332190,115,not_airline
39898,0.39048333333333335,[],0.00749253,,18332190,0,18332190,234,not_airline
39899,no_reply,[],Null,,986226342,0,986226342,140,not_airline
39900,0.13295555555555555,[americanair],-0.919219,,1026267031958630400,0,1026267031958630400,57,not_airline
39901,no_reply,[americanair],Null,,4900099775,0,4900099775,252,not_airline
39902,28.07797083333333,"[etihadairways, etihad]",-0.102399,,883033593391362048,0,883033593391362048,255,not_airline
39903,0.011403333333333333,[british_airways],-0.688068,,108899740,0,108899740,111,not_airline
39904,28.079362222222223,"[etihadairways, etihad]",-0.102399,,883033593391362048,0,883033593391362048,196,not_airline
39905,0.19020527777777776,[],0.966041,,22536055,0,22536055,27,not_airline
39906,no_reply,[ryanair],Null,,342869278,0,342869278,156,not_airline
39907,no_reply,[ryanair],Null,,123896880,0,123896880,181,not_airline
39908,1.5164191666666667,[],-0.801899,,18332190,0,18332190,260,not_airline
39909,no_reply,[lufthansa],Null,,1578125996,0,1578125996,140,not_airline
39910,0.19884305555555556,[],0.21321,,22536055,0,22536055,57,not_airline
39911,no_reply,[lufthansa],Null,,211830847,0,211830847,140,not_airline
39912,0.2320025,[americanair],0.977435,,794378588,0,794378588,90,not_airline
39913,2.901126111111111,[americanair],-0.938709,,2981337483,0,2981337483,38,not_airline
39914,43.70838361111111,[easyjet],-0.76764,,744905940537839617,0,744905940537839617,37,not_airline
39915,no_reply,[ryanair],Null,,117098574,0,117098574,140,not_airline
39916,14.445233611111112,[british_airways],0.868357,,22181961,0,22181961,60,not_airline
39917,no_reply,[americanair],Null,,116060961,0,116060961,123,not_airline
39918,no_reply,[british_airways],Null,,22181961,0,22181961,140,not_airline
39919,no_reply,[],Null,,211830847,0,211830847,140,not_airline
39920,no_reply,[americanair],Null,,457957311,0,457957311,84,not_airline
39921,0.067085,[british_airways],-0.0224939,,25380599,0,25380599,173,not_airline
39922,no_reply,[americanair],Null,,21844619,0,21844619,171,not_airline
39923,0.043868055555555556,[],-0.918703,,22536055,0,22536055,121,not_airline
39924,no_reply,[],Null,,826149976665366532,0,826149976665366532,140,not_airline
39925,no_reply,[americanair],Null,,1096310814112243712,0,1096310814112243712,116,not_airline
39926,no_reply,[klm],Null,,3105133407,0,3105133407,102,not_airline
39927,no_reply,[],Null,,45291791,0,45291791,28,not_airline
39928,no_reply,[americanair],Null,,331321964,0,331321964,269,not_airline
39929,no_reply,[],Null,,791739067625050113,0,791739067625050113,140,not_airline
39930,no_reply,[easyjet],Null,,875637231112683522,0,875637231112683522,117,not_airline
39931,no_reply,[],Null,,45597187,0,45597187,182,not_airline
39932,no_reply,[lufthansa],Null,,2932756937,0,2932756937,208,not_airline
39933,no_reply,[klm],Null,,1103524409829191680,0,1103524409829191680,221,not_airline
39934,no_reply,"[easyjet, ryanair]",Null,,69615197,0,69615197,247,not_airline
39935,no_reply,[ryanair],Null,,808736901997928448,0,808736901997928448,75,not_airline
39936,no_reply,[ryanair],Null,,2710519289,0,2710519289,140,not_airline
39937,72.16707833333334,[americanair],0.745902,,116060961,0,116060961,72,not_airline
39938,72.45639972222222,[americanair],0.891062,,116060961,0,116060961,48,not_airline
39939,0.2462763888888889,[british_airways],0.988907,,1572607051,0,1572607051,141,not_airline
39940,no_reply,[british_airways],Null,,1111040426,0,1111040426,276,not_airline
39941,72.56007055555555,[americanair],0.984728,,116060961,0,116060961,43,not_airline
39942,0.4547813888888889,"[british_airways, qantas, etihadairways, etihad]",-0.622139,,45291791,0,45291791,193,not_airline
39943,no_reply,[],Null,,113961032,0,113961032,43,not_airline
39944,no_reply,[klm],Null,,3472532722,0,3472532722,194,not_airline
39945,no_reply,[easyjet],Null,,4481246175,0,4481246175,269,not_airline
39946,no_reply,[ryanair],Null,,2930456542,0,2930456542,140,not_airline
39947,0.20481972222222222,[],-0.920892,,22536055,0,22536055,83,not_airline
39948,no_reply,[americanair],Null,,30221236,0,30221236,145,not_airline
39949,no_reply,[easyjet],Null,,419517533,0,419517533,284,not_airline
39950,no_reply,[qantas],Null,,1131387980596170752,0,1131387980596170752,140,not_airline
39951,0.21469555555555556,"[lufthansa, easyjet]",-0.712988,,20369990,0,20369990,184,not_airline
39952,no_reply,[ryanair],Null,,3298560674,0,3298560674,244,not_airline
39953,0.24493333333333334,[americanair],0.274308,,1688391626,0,1688391626,147,not_airline
39954,no_reply,[americanair],Null,,331321964,0,331321964,246,not_airline
39955,no_reply,[klm],Null,,392504108,0,392504108,294,not_airline
39956,no_reply,[lufthansa],Null,,1079913051678216193,0,1079913051678216193,140,not_airline
39957,no_reply,[british_airways],Null,,301618544,0,301618544,174,not_airline
39958,0.13270055555555554,[americanair],0.900739,,398383997,0,398383997,77,not_airline
39959,24.99410138888889,[british_airways],0.681335,,1112796447613898752,0,1112796447613898752,163,not_airline
39960,0.17033638888888888,[],-0.347109,,22536055,0,22536055,104,not_airline
39961,no_reply,[easyjet],Null,,394902876,0,394902876,44,not_airline
39962,no_reply,[easyjet],Null,,86737221,0,86737221,106,not_airline
39963,no_reply,[lufthansa],Null,,411414513,0,411414513,149,not_airline
39964,no_reply,[lufthansa],Null,,12481732,0,12481732,58,not_airline
39965,no_reply,[ryanair],Null,,984098026829565952,0,984098026829565952,140,not_airline
39966,no_reply,[],Null,,1114906868466507776,0,1114906868466507776,34,not_airline
39967,no_reply,[],Null,,846695804907765760,0,846695804907765760,140,not_airline
39968,0.5531102777777778,[],0.689578,,18332190,0,18332190,71,not_airline
39969,0.23813416666666667,[lufthansa],-0.712988,,20369990,0,20369990,129,not_airline
39970,no_reply,[],Null,,832335714104733697,0,832335714104733697,121,not_airline
39971,no_reply,[ryanair],Null,,805427299076206592,0,805427299076206592,140,not_airline
39972,no_reply,[klm],Null,,97630848,0,97630848,140,not_airline
39973,no_reply,[americanair],Null,,1065819522421190656,0,1065819522421190656,140,not_airline
39974,no_reply,[americanair],Null,,177463084,0,177463084,22,not_airline
39975,0.01659277777777778,[british_airways],0.97539,,19715724,0,19715724,102,not_airline
39976,10.428553888888889,[americanair],-0.39174,,885401598,0,885401598,33,not_airline
39977,0.40082555555555555,[],0.0868404,,1542862735,0,1542862735,294,not_airline
39978,no_reply,[americanair],Null,,1024338385404682246,0,1024338385404682246,140,not_airline
39979,no_reply,[],Null,,20664471,0,20664471,72,not_airline
39980,no_reply,[],Null,,1108383767536824320,0,1108383767536824320,72,not_airline
39981,no_reply,[lufthansa],Null,,843848040792375296,0,843848040792375296,153,not_airline
39982,no_reply,[americanair],Null,,198221146,0,198221146,36,not_airline
39983,0.6270541666666667,[british_airways],-0.385932,,331256241,0,331256241,304,not_airline
39984,4.895513611111111,[british_airways],0.07672,,1051223040678420482,0,1051223040678420482,228,not_airline
39985,no_reply,[ryanair],Null,,257985030,0,257985030,76,not_airline
39986,0.056592222222222224,[americanair],0.677096,,394434776,0,394434776,146,not_airline
39987,no_reply,"[americanair, american airlines]",Null,,1132299715465211904,0,1132299715465211904,272,not_airline
39988,no_reply,[],Null,,4275881367,0,4275881367,139,not_airline
39989,26.693415277777778,[british_airways],0.526626,,1125003186761273345,0,1125003186761273345,164,not_airline
39990,no_reply,[airfrance],Null,,948463937921589248,0,948463937921589248,101,not_airline
39991,no_reply,[americanair],Null,,2158807635,0,2158807635,140,not_airline
39992,no_reply,[americanair],Null,,2158807635,0,2158807635,140,not_airline
39993,no_reply,[],Null,,1080917021905338368,0,1080917021905338368,144,not_airline
39994,no_reply,[british_airways],Null,,252657717,0,252657717,159,not_airline
39995,0.11456833333333333,[],0.952476,,22536055,0,22536055,53,not_airline
39996,no_reply,[british_airways],Null,,199742391,0,199742391,140,not_airline
39997,no_reply,[virginatlantic],Null,,3246112245,0,3246112245,211,not_airline
39998,0.17118694444444443,[],-0.520682,,22536055,0,22536055,112,not_airline
39999,no_reply,[easyjet],Null,,165158745,0,165158745,89,not_airline
40000,2.8436297222222224,[british_airways],-0.892397,,331256241,0,331256241,192,not_airline
40001,no_reply,[americanair],Null,,453599827,0,453599827,133,not_airline
40002,no_reply,[ryanair],Null,,432022054,0,432022054,106,not_airline
40003,0.18267972222222223,[british_airways],0.367507,,344126467,0,344126467,198,not_airline
40004,0.18579722222222222,[],-0.715711,,22536055,0,22536055,125,not_airline
40005,0.9610041666666667,[british_airways],-0.0379617,,331256241,0,331256241,144,not_airline
40006,no_reply,[americanair],Null,,331321964,0,331321964,272,not_airline
40007,no_reply,[british_airways],Null,,90168957,0,90168957,120,not_airline
40008,no_reply,[british_airways],Null,,186061959,0,186061959,141,not_airline
40009,0.05463388888888889,[americanair],0.555229,,297125303,0,297125303,135,not_airline
40010,20.189431944444443,[british_airways],0.955626,,918857995,0,918857995,101,not_airline
40011,0.08439694444444444,[americanair],0.161198,,14760624,0,14760624,26,not_airline
40012,no_reply,[americanair],Null,,1068187760853422080,0,1068187760853422080,140,not_airline
40013,no_reply,[klm],Null,,2383752444,0,2383752444,118,not_airline
40014,no_reply,[],Null,,804084799950487553,0,804084799950487553,140,not_airline
40015,no_reply,[americanair],Null,,56270949,0,56270949,140,not_airline
40016,6.254153611111111,[easyjet],-0.27176,,20032866,0,20032866,169,not_airline
40017,0.013890833333333333,[americanair],0.968834,,394434776,0,394434776,86,not_airline
40018,no_reply,[americanair],Null,,2595487878,0,2595487878,129,not_airline
40019,no_reply,[ryanair],Null,,3298560674,0,3298560674,153,not_airline
40020,no_reply,[virginatlantic],Null,,305756125,0,305756125,136,not_airline
40021,no_reply,[easyjet],Null,,3275255688,0,3275255688,138,not_airline
40022,0.1523261111111111,[],0.393752,,38676903,0,38676903,290,not_airline
40023,no_reply,[],Null,,894522710180724736,0,894522710180724736,37,not_airline
40024,6.031567777777778,[british_airways],0.927343,,235697053,0,235697053,125,not_airline
40025,no_reply,[americanair],Null,,73407166,0,73407166,140,not_airline
40026,no_reply,[virginatlantic],Null,,2333708935,0,2333708935,111,not_airline
40027,no_reply,[british_airways],Null,,235697053,0,235697053,140,not_airline
40028,no_reply,[americanair],Null,,331321964,0,331321964,237,not_airline
40029,43.527948333333335,[americanair],0.966611,,73407166,0,73407166,62,not_airline
40030,no_reply,[british_airways],Null,,211830847,0,211830847,139,not_airline
40031,no_reply,[british_airways],Null,,3226842193,0,3226842193,140,not_airline
40032,0.16542861111111112,[],-0.0455472,,22536055,0,22536055,121,not_airline
40033,no_reply,[qantas],Null,,1112041753194815488,0,1112041753194815488,64,not_airline
40034,1.3999963888888889,[british_airways],0.870412,,331256241,0,331256241,179,not_airline
40035,no_reply,[ryanair],Null,,630361438,0,630361438,140,not_airline
40036,0.20207416666666667,[],0.886396,,18332190,0,18332190,79,not_airline
40037,no_reply,[],Null,,331321964,0,331321964,144,not_airline
40038,no_reply,[americanair],Null,,331321964,0,331321964,144,not_airline
40039,0.11025861111111111,[americanair],0.555229,,1026267031958630400,0,1026267031958630400,155,not_airline
40040,no_reply,[british_airways],Null,,3223071488,0,3223071488,140,not_airline
40041,1.4364511111111111,"[british_airways, ryanair]",0.277644,,331256241,0,331256241,130,not_airline
40042,no_reply,[easyjet],Null,,1623853638,0,1623853638,82,not_airline
40043,no_reply,[british_airways],Null,,129727958,0,129727958,140,not_airline
40044,no_reply,"[airfrance, british_airways]",Null,,1053913241250869248,0,1053913241250869248,74,not_airline
40045,no_reply,[easyjet],Null,,905879568602583041,0,905879568602583041,174,not_airline
40046,no_reply,[british_airways],Null,,1713007129,0,1713007129,140,not_airline
40047,no_reply,[easyjet],Null,,875637231112683522,0,875637231112683522,124,not_airline
40048,no_reply,[],Null,,32277842,0,32277842,140,not_airline
40049,0.1925911111111111,[],-0.783681,,22536055,0,22536055,133,not_airline
40050,0.3582602777777778,[americanair],-0.17585,,617351084,0,617351084,17,not_airline
40051,no_reply,[airfrance],Null,,2881128852,0,2881128852,58,not_airline
40052,no_reply,[americanair],Null,,18814243,0,18814243,140,not_airline
40053,0.04136055555555555,[british_airways],-0.0340158,,171157173,0,171157173,123,not_airline
40054,0.28895805555555554,[americanair],-0.00742079,,4900099775,0,4900099775,121,not_airline
40055,no_reply,[americanair],Null,,331321964,0,331321964,140,not_airline
40056,no_reply,[british_airways],Null,,1733208800,0,1733208800,129,not_airline
40057,no_reply,"[etihadairways, etihad]",Null,,1110269878806577152,0,1110269878806577152,130,not_airline
40058,no_reply,[],Null,,18332190,0,18332190,164,not_airline
40059,no_reply,[],Null,,2198188698,0,2198188698,87,not_airline
40060,0.18351305555555555,[],-0.88458,,22536055,0,22536055,84,not_airline
40061,no_reply,[easyjet],Null,,55545789,0,55545789,51,not_airline
40062,no_reply,[lufthansa],Null,,928198040061710336,0,928198040061710336,75,not_airline
40063,no_reply,[easyjet],Null,,55545789,0,55545789,62,not_airline
40064,no_reply,[lufthansa],Null,,773647265198182404,0,773647265198182404,111,not_airline
40065,0.21341722222222223,[],-0.122555,,22536055,0,22536055,44,not_airline
40066,no_reply,[],Null,,102738939,0,102738939,140,not_airline
40067,no_reply,[americanair],Null,,331321964,0,331321964,251,not_airline
40068,0.20569055555555554,[americanair],-0.88458,,441225919,0,441225919,58,not_airline
40069,no_reply,"[british_airways, lufthansa]",Null,,180437986,0,180437986,173,not_airline
40070,no_reply,"[etihadairways, etihad]",Null,,2469512269,0,2469512269,70,not_airline
40071,1.7656855555555555,[],0.987977,,18332190,0,18332190,121,not_airline
40072,0.2852547222222222,[],-0.826781,,18332190,0,18332190,176,not_airline
40073,no_reply,[lufthansa],Null,,4318447573,0,4318447573,200,not_airline
40074,no_reply,[],Null,,2945495437,0,2945495437,140,not_airline
40075,0.20244833333333334,[],-0.9274,,22536055,0,22536055,74,not_airline
40076,no_reply,[british_airways],Null,,400935932,0,400935932,140,not_airline
40077,1.1775422222222223,[americanair],-0.541084,,925086704,0,925086704,267,not_airline
40078,no_reply,[lufthansa],Null,,968752447299686401,0,968752447299686401,76,not_airline
40079,no_reply,[british_airways],Null,,2204734441,0,2204734441,140,not_airline
40080,0.09694055555555556,[americanair],0.0107347,,1688391626,0,1688391626,126,not_airline
40081,72.83701388888889,[easyjet],-0.9516,,46999584,0,46999584,250,not_airline
40082,no_reply,[british_airways],Null,,3187446637,0,3187446637,178,not_airline
40083,no_reply,[americanair],Null,,1085309727930753024,0,1085309727930753024,140,not_airline
40084,no_reply,"[air france, lufthansa]",Null,,492307849,0,492307849,54,not_airline
40085,0.2230022222222222,[],-0.733913,,22536055,0,22536055,67,not_airline
40086,1.5684125,[americanair],-0.783364,,331321964,0,331321964,186,not_airline
40087,no_reply,"[americanair, singaporeair]",Null,,1096610252609503232,0,1096610252609503232,139,not_airline
40088,no_reply,[virginatlantic],Null,,8891042,0,8891042,193,not_airline
40089,no_reply,[ryanair],Null,,935989661318737921,0,935989661318737921,276,not_airline
40090,0.0001,[ryanair],-0.921017,,935989661318737921,0,935989661318737921,258,not_airline
40091,20.696973333333332,[americanair],-0.778002,,87988298,0,87988298,111,not_airline
40092,no_reply,"[etihadairways, etihad]",Null,,3188000599,0,3188000599,142,not_airline
40093,no_reply,[lufthansa],Null,,772063430849073152,0,772063430849073152,79,not_airline
40094,no_reply,[british_airways],Null,,3294859818,0,3294859818,128,not_airline
40095,no_reply,[americanair],Null,,1104056010203910145,0,1104056010203910145,111,not_airline
40096,no_reply,[easyjet],Null,,1578125996,0,1578125996,118,not_airline
40097,no_reply,[british_airways],Null,,1071035874689732608,0,1071035874689732608,140,not_airline
40098,no_reply,[british_airways],Null,,15957019,0,15957019,140,not_airline
40099,no_reply,[singaporeair],Null,,1130635865754095617,0,1130635865754095617,140,not_airline
40100,no_reply,[americanair],Null,,331321964,0,331321964,267,not_airline
40101,no_reply,[british_airways],Null,,202581578,0,202581578,117,not_airline
40102,no_reply,[british_airways],Null,,247703350,0,247703350,102,not_airline
40103,no_reply,[virginatlantic],Null,,370896631,0,370896631,240,not_airline
40104,no_reply,[british_airways],Null,,2202566676,0,2202566676,37,not_airline
40105,no_reply,[qantas],Null,,2363935394,0,2363935394,140,not_airline
40106,no_reply,[british_airways],Null,,207340570,0,207340570,140,not_airline
40107,no_reply,[americanair],Null,,331321964,0,331321964,215,not_airline
40108,no_reply,[americanair],Null,,1090616986357374978,0,1090616986357374978,140,not_airline
40109,5.109531944444444,[americanair],0.670304,,19354305,0,19354305,146,not_airline
40110,no_reply,[americanair],Null,,815989662,0,815989662,91,not_airline
40111,0.6710638888888889,[americanair],0.00128603,,451515355,0,451515355,74,not_airline
40112,0.6782108333333333,[americanair],0.00128603,,451515355,0,451515355,30,not_airline
40113,0.13682,[],-0.033116,,124476322,0,124476322,69,not_airline
40114,7.5239980555555555,[ryanair],-0.918021,,1094681017120706560,0,1094681017120706560,63,not_airline
40115,no_reply,[british_airways],Null,,1577277666,0,1577277666,140,not_airline
40116,no_reply,[americanair],Null,,2570306587,0,2570306587,263,not_airline
40117,0.6075161111111111,[easyjet],0.576386,,38676903,0,38676903,151,not_airline
40118,0.5385658333333333,[],0.179336,,18332190,0,18332190,141,not_airline
40119,no_reply,[americanair],Null,,332444127,0,332444127,140,not_airline
40120,no_reply,[easyjet],Null,,1115730818293309440,0,1115730818293309440,66,not_airline
40121,no_reply,[],Null,,738065676330512385,0,738065676330512385,144,not_airline
40122,no_reply,[],Null,,1000280823050928128,0,1000280823050928128,29,not_airline
40123,no_reply,[lufthansa],Null,,335410037,0,335410037,102,not_airline
40124,7.939366388888889,[easyjet],0.04716,,967411163226103808,0,967411163226103808,288,not_airline
40125,no_reply,[ryanair],Null,,4376014276,0,4376014276,224,not_airline
40126,0.8810933333333333,[americanair],-0.548163,,4779480508,0,4779480508,65,not_airline
40127,0.5277275,[americanair],-0.350887,,266182394,0,266182394,201,not_airline
40128,20.503781944444444,[british_airways],0.955626,,594569483,0,594569483,94,not_airline
40129,no_reply,[easyjet],Null,,3935397083,0,3935397083,52,not_airline
40130,0.2644022222222222,[british_airways],0.983688,,1572607051,0,1572607051,80,not_airline
40131,no_reply,[british_airways],Null,,1917328508,0,1917328508,140,not_airline
40132,0.16354583333333333,[],0.187821,,22536055,0,22536055,73,not_airline
40133,no_reply,[lufthansa],Null,,3448769718,0,3448769718,59,not_airline
40134,no_reply,[ryanair],Null,,962446858789548032,0,962446858789548032,140,not_airline
40135,no_reply,[],Null,,331321964,0,331321964,271,not_airline
40136,no_reply,[easyjet],Null,,86737221,0,86737221,95,not_airline
40137,no_reply,[easyjet],Null,,467553308,0,467553308,174,not_airline
40138,no_reply,[ryanair],Null,,72072706,0,72072706,140,not_airline
40139,3.394267222222222,[british_airways],0.0222997,,84019701,0,84019701,275,not_airline
40140,no_reply,[americanair],Null,,116060961,0,116060961,33,not_airline
40141,no_reply,[british_airways],Null,,1095225380657602562,0,1095225380657602562,123,not_airline
40142,no_reply,[british_airways],Null,,1095225380657602562,0,1095225380657602562,140,not_airline
40143,1.9223266666666667,[americanair],0.0523081,,865290685167136769,0,865290685167136769,49,not_airline
40144,0.018855833333333332,[],0.984033,,18332190,0,18332190,82,not_airline
40145,no_reply,[americanair],Null,,331321964,0,331321964,140,not_airline
40146,no_reply,[british_airways],Null,,1095225380657602562,0,1095225380657602562,137,not_airline
40147,no_reply,[ryanair],Null,,58459125,0,58459125,235,not_airline
40148,no_reply,[americanair],Null,,116060961,0,116060961,88,not_airline
40149,0.4090388888888889,[americanair],-0.88458,,173036040,0,173036040,30,not_airline
40150,no_reply,[british_airways],Null,,2929503111,0,2929503111,68,not_airline
40151,no_reply,[ryanair],Null,,997118861798531072,0,997118861798531072,140,not_airline
40152,no_reply,[americanair],Null,,116060961,0,116060961,66,not_airline
40153,0.2074286111111111,[americanair],-0.118811,,198221146,0,198221146,44,not_airline
40154,28.497666666666667,[british_airways],0.611459,,427653165,0,427653165,54,not_airline
40155,2.1050516666666668,[americanair],-0.246692,,331321964,0,331321964,63,not_airline
40156,no_reply,[easyjet],Null,,113692731,0,113692731,138,not_airline
40157,no_reply,[easyjet],Null,,1111004788853014529,0,1111004788853014529,67,not_airline
40158,no_reply,[americanair],Null,,963689226,0,963689226,278,not_airline
40159,no_reply,[americanair],Null,,116060961,0,116060961,57,not_airline
40160,no_reply,[klm],Null,,2877799703,0,2877799703,121,not_airline
40161,no_reply,[],Null,,810821599242883072,0,810821599242883072,266,not_airline
40162,no_reply,[ryanair],Null,,1089678039334768640,0,1089678039334768640,140,not_airline
40163,19.670146388888888,[british_airways],0.98213,,810804578,0,810804578,99,not_airline
40164,no_reply,[ryanair],Null,,329564702,0,329564702,140,not_airline
40165,no_reply,[],Null,,331321964,0,331321964,116,not_airline
40166,no_reply,[easyjet],Null,,211830847,0,211830847,140,not_airline
40167,no_reply,[ryanair],Null,,1080109971461820416,0,1080109971461820416,19,not_airline
40168,0.08057666666666667,[],-0.418281,,38676903,0,38676903,171,not_airline
40169,0.10984805555555556,[],0.214981,,22536055,0,22536055,85,not_airline
40170,0.05939944444444444,[],0.949154,,22536055,0,22536055,34,not_airline
40171,6.0664597222222225,[british_airways],0.459956,,835239487,0,835239487,144,not_airline
40172,no_reply,[ryanair],Null,,808528302466093056,0,808528302466093056,140,not_airline
40173,0.6013591666666667,[americanair],-0.00742079,,4900099775,0,4900099775,293,not_airline
40174,no_reply,[british_airways],Null,,3809926937,0,3809926937,81,not_airline
40175,15.866122222222222,[americanair],-0.342104,,20998175,0,20998175,34,not_airline
40176,no_reply,[americanair],Null,,331321964,0,331321964,240,not_airline
40177,no_reply,[lufthansa],Null,,198831998,0,198831998,139,not_airline
40178,no_reply,[lufthansa],Null,,95635461,0,95635461,88,not_airline
40179,no_reply,[klm],Null,,1070208507331387392,0,1070208507331387392,59,not_airline
40180,no_reply,[ryanair],Null,,38596591,0,38596591,92,not_airline
40181,no_reply,[british_airways],Null,,957645733863321602,0,957645733863321602,134,not_airline
40182,0.045747222222222224,[],0.975983,,18332190,0,18332190,140,not_airline
40183,no_reply,[],Null,,3420242169,0,3420242169,61,not_airline
40184,no_reply,[],Null,,4318447573,0,4318447573,13,not_airline
40185,no_reply,[ryanair],Null,,1080109971461820416,0,1080109971461820416,66,not_airline
40186,no_reply,[americanair],Null,,1114145053759475718,0,1114145053759475718,140,not_airline
40187,no_reply,[british_airways],Null,,71050626,0,71050626,209,not_airline
40188,0.42605944444444444,[],-0.0806742,,38676903,0,38676903,193,not_airline
40189,13.702929166666667,[americanair],0.807249,,52940427,0,52940427,21,not_airline
40190,no_reply,[ryanair],Null,,257634247,0,257634247,165,not_airline
40191,no_reply,[americanair],Null,,331321964,0,331321964,225,not_airline
40192,no_reply,[british_airways],Null,,1578125996,0,1578125996,134,not_airline
40193,no_reply,[easyjet],Null,,715779510,0,715779510,75,not_airline
40194,no_reply,[americanair],Null,,963689226,0,963689226,145,not_airline
40195,no_reply,[americanair],Null,,513809364,0,513809364,83,not_airline
40196,no_reply,[americanair],Null,,1637037900,0,1637037900,187,not_airline
40197,15.905436944444444,[americanair],-0.342104,,40358163,0,40358163,313,not_airline
40198,0.028800555555555555,[],0.0479935,,18332190,0,18332190,65,not_airline
40199,0.3148461111111111,[british_airways],0.98898,,55048804,0,55048804,57,not_airline
40200,no_reply,[americanair],Null,,163163152,0,163163152,169,not_airline
40201,0.14452805555555556,[],0.0434256,,1542862735,0,1542862735,86,not_airline
40202,no_reply,[british_airways],Null,,793223814624714752,0,793223814624714752,146,not_airline
40203,24.825474166666666,[americanair],0.941846,,27733847,0,27733847,101,not_airline
40204,8.668784444444444,[virginatlantic],0.975892,,124460617,0,124460617,90,not_airline
40205,14.89482,[virginatlantic],0.956203,,124460617,0,124460617,77,not_airline
40206,no_reply,[americanair],Null,,331321964,0,331321964,218,not_airline
40207,no_reply,[americanair],Null,,331321964,0,331321964,139,not_airline
40208,no_reply,[ryanair],Null,,2420555394,0,2420555394,140,not_airline
40209,no_reply,[ryanair],Null,,80941489,0,80941489,76,not_airline
40210,no_reply,[],Null,,1328966844,0,1328966844,140,not_airline
40211,no_reply,[],Null,,976579016,0,976579016,140,not_airline
40212,no_reply,[],Null,,913241805461819392,0,913241805461819392,140,not_airline
